artist_raw,track_count,ignore
Little Anthony & The Imperials,1,false
Little Willie John,1,false
Living End,1,false
Loleatta Holloway,1,false
Lolita Ritmanis,1,false
Lonnie Johnson,1,false
Loose Cattle,1,false
Lori Hardman,1,false
Lori McKenna,1,false
Lorrie Morgan & Pam Tillis,1,false
Los Abismos,1,false
Los Antideslizantes,1,false
Los Atascados,1,false
Los Banditos,1,false
Los Dangers,1,false
Los Dedos,1,false
Los Fuckin´ Surfer Smokers,1,false
Los Grainders,1,false
Los Plantronics,1,false
Los Protones,1,false
Los Tiki Phantoms,1,false
Los Twangers,1,false
Lost Boys of Penzance,1,false
Lost Mary,1,false
Lota Red,1,false
Lou Reed and John Cale,1,false
Louie Zong,1,false
Louis Armstrong And The Duke Ellington Orchestra,1,false
Louis Prima & Sam Butera & The Witnesses,1,false
Louis Prima & Sam Butera & The Witnesses & Keely Smith,1,false
Louisa Revolta,1,false
Love,1,false
Lovely Lise,1,false
Low,1,false
Low Vs Diamond,1,false
Lubomski,1,false
Lubomír Brabec & Karel Vágner,1,false
Lucinda Williams,1,false
Lucky 757,1,false
Lucky bar,1,false
Lucy Walsh,1,false
Luigi Zito,1,false
Luis Bacalov,1,false
Luther Ingram,1,false
Lux,1,false
Lyambiko,1,false
Lynda Carter,1,false
"Maciej Maleczuk & Nergal, Gienek Loska, John Porter",1,false
Mad Heads & Front,1,false
Mad Jack 'N' The Hatters,1,false
Mad Jack And The Hatters,1,false
Madness,1,false
Majic Ship,1,false
Make Like a Tree,1,false
Malford Milligan& Southern Aces,1,false
Mama's Broke,1,false
Man Or Astro-man?,1,false
Mandy Storm,1,false
Manfred Mann,1,false
Manfred Mann's Earth Band,1,false
Mann Drake,1,false
Manu,1,false
Manuş-u Âlâ,1,false
Marco Di Maggio and The All Star gang,1,false
Marcus Jade,1,false
Maria McKee,1,false
Mariachi Mexteca feat. Hugh Cornwell,1,false
Marie Celeste,1,false
Marie Laforet,1,false
Marilyn Monroe,1,false
Marina D`amico,1,false
Marion Black,1,false
Mariona Smets,1,false
Marisa Anderson & Tara Jane O'Neil,1,false
Mark Chesnutt,1,false
Mark Isham,1,false
Mark Knopfler,1,false
Markko Polo Adventurers,1,false
Marlon Williams,1,false
Marmalade,1,false
Marta Kubišová,1,false
Martha & The Vandellas,1,false
Martha Berner,1,false
Marti Brom,1,false
Martin Burlas,1,false
Martin on the Wire,1,false
Marty Balin,1,false
Marvin Gaye & Kim Weston,1,false
Mary Duff,1,false
Mary Hopkin and Jan Cussick,1,false
Mason Williams,1,false
Massimo Catalano,1,false
Massimo Catalano & Remigio Ducros,1,false
Matt Berninger,1,false
Matt Holubowski,1,false
Matteo Brancaleoni,1,false
Matthew Sweet & Susanna Hoffs,1,false
Maze & Frankie Beverly,1,false
Mazzy Star,1,false
Me and Deboe,1,false
Medieval,1,false
Meg Birch,1,false
Meklit Hadero,1,false
Mel Mcdaniel,1,false
Melanie Fiona,1,false
Mellow Cats 'N' Kittens,1,false
Melody Girls Of Ukraine,1,false
Mercury Rev,1,false
Merv Griffin,1,false
Meschiya Lake and The Little Big Horns,1,false
Meshugga Beach Party,1,false
MFC Chicken,1,false
Micah P. Hinson And The Opera Circuit,1,false
Michael Arthur Holloway,1,false
Michael Dease,1,false
Michael Hutchence and London Symphony Orchestra,1,false
Michael Stipe & Karen Elson,1,false
Michaela Anne & Caroline Spence,1,false
Midnight Smoke,1,false
Mighty Joe Castro and the Gravamen,1,false
Mighty Surf Lords,1,false
Mike Garson,1,false
Mike Hurst Orchestra,1,false
Mike Langston,1,false
Mike Ness,1,false
Mike Oldfield,1,false
Mike Patton,1,false
Mike Ronson,1,false
Miles Davis & Hank Mobley & Wynton Kelly & Paul Chambers & Jimmy Cobb,1,false
Miles Davis & John Coltrane & Bill Evans,1,false
Miles Davis & John Coltrane & Red Garland & Paul Chambers & Philly Joe Jones,1,false
Miles Davis Quintet,1,false
Milky Edwards & The Chamberlings,1,false
Milky Edwards & the Chamberlings,1,false
Milla Jovovich,1,false
Millennium,1,false
Mimi Roman,1,false
Mindy Smith,1,false
Minor Mirage,1,false
Mireille Mathieu,1,false
Miss Leslie,1,false
Miss Myra and The Moonshiners,1,false
MJJ Jones,1,false
Modern Sound Quartet,1,false
Molly Tuttle & Golden Highway feat. Ketch Secor,1,false
Monica da Silva,1,false
Monica Lopez,1,false
Morgen Wurde,1,false
Mosquito,1,false
Motorama,1,false
Mozartine,1,false
Mr. Blonde,1,false
Mr. Scardinius,1,false
Mumford & Sons,1,false
Mungo Jerry,1,false
Murder by Death,1,false
Music Emporium,1,false
Musica Mundi,1,false
My Oh My!,1,false
Myracle Brah,1,false
Nancy Sinatra and Lee Hazlewood,1,false
Nancy Wilson,1,false
Nashville Superpickers,1,false
National Park Radio,1,false
Necronomikids,1,false
Neil Innes,1,false
Nellie Lutcher,1,false
NEONNOONE,1,false
Neononne,1,false
New Day Blues Band,1,false
New Orleans Nightcrawlers,1,false
New Vaudeville Band,1,false
Nick Cave & Anita Lane,1,false
Nick Cave & Shane MacGowan,1,false
Nick Cave & Warren Ellis,1,false
"Nick Cave, Anna Maria Jopek & Maciej Malenczuk",1,false
Nicolas Godin,1,false
Nicole Atkins & Marissa Nadler,1,false
Nigel Lewis & The Zorchmen,1,false
Night Nurse,1,false
Nim Vind,1,false
Nina & The Hot Spots,1,false
Nina Simone,1,false
Nine Inch Nails,1,false
Nine Lives,1,false
Ninety,1,false
Nino & the Ebb Tides,1,false
Nitro17,1,false
No Saint,1,false
Noah Gundersen & The Forest Rangers,1,false
Noctuid,1,false
Non Stop,1,false
Norma Tanega,1,false
NOUSINTHIS,1,false
O Sister!,1,false
Odds,1,false
Odetta Hartman,1,false
Olivia Newton John,1,false
Olivia Newton-John,1,false
Olivier Hoarau,1,false
Omega,1,false
Ondine Appel,1,false
One Sun One Moon,1,false
Operation Octopus,1,false
Orchester Anthony Ventura,1,false
Orchestra,1,false
Orla Gartland,1,false
Orquestra Serenata Tropical,1,false
Orson Family,1,false
Os Cavaleiros Temporários,1,false
Os Gatunos,1,false
Os Marrones Vão Á Praia,1,false
Os Tatuíra,1,false
Oscar D'León,1,false
Oscar McLollie & His Honey Jumpers,1,false
Otis Rush,1,false
Otis Taylor,1,false
Out Of Luck,1,false
Outcasts,1,false
Oxamyth,1,false
P.P. Arnold,1,false
Paddy And The Rats,1,false
Paper Lace,1,false
Paquetá,1,false
Par Avion,1,false
Paradush,1,false
Pasquale Castiglione & Paolo Casa,1,false
Patti Labelle,1,false
Patty McGovern,1,false
Paul & Paula,1,false
Paul Brady & The Forest Rangers,1,false
Paul Conrad,1,false
Paul Desmond,1,false
Paul Durham,1,false
Paul Galaxy & The Galactix,1,false
Paul Hampton,1,false
Paul Kossoff,1,false
Paul McCartney And Wings,1,false
"Paul Motian, Bill Frisell, Joe Lovano",1,false
Paul Pritchard,1,false
Paul Robeson,1,false
Paul Whiteman & Johnny Hauser,1,false
Paula Watson,1,false
Pearl Bailey,1,false
Pearl Django & Lance Buller,1,false
Peggy Lee Vs Iggy Pop,1,false
Percy Faith,1,false
Perrey & Kingsley,1,false
Pete Galub & Matt Kanelos,1,false
Peter & Gordon,1,false
Peter and The Wolves,1,false
Peter McConnell,1,false
Peter Mueller & Andreas Sobczyk & Tommie Harris & Dani Gugolz & Kai Strauss & Tom Müller,1,false
Peter Paul & Mary,1,false
Peter Paul And Mary,1,false
"Peter, Paul & Mary",1,false
Pfeffer,1,false
Phantom Rockers,1,false
Pheel Balliana,1,false
Phil Barclay & The Sliders,1,false
Phil Odgers,1,false
Philip Doyle feat Alice Panchenko,1,false
Philipp van Endert Trio,1,false
Phish,1,false
Phyllis Hyman,1,false
Piero Piccioni,1,false
"Piero Piccioni, Edda Dell'Orso",1,false
Pink Turtle,1,false
Pitmen,1,false
PJ Harvey,1,false
Plains,1,false
Plankton,1,false
Pleasure of Decay,1,false
Pleasure of Decay feat Bad Angels,1,false
Pogues,1,false
Pointbreak,1,false
Pollo del Mar,1,false
Poltva Rats,1,false
Pomplamoose,1,false
Pram,1,false
Pri Souza,1,false
Primal Scream,1,false
Primitive Roadrunners,1,false
PROOT,1,false
Propellors,1,false
Psychedelic Breakfast,1,false
Psycho Devilles,1,false
Psycho Tendencies,1,false
Puccio Roelens,1,false
Puppini Sisters,1,false
Putte Wickman,1,false
Quarter Mile Combo,1,false
Quarteto Scherzo,1,false
Quatro,1,false
Quentin Brothers,1,false
Rachael Wood,1,false
Rachel Baiman & Caroline Spence,1,false
Rachel Baiman & Kris Drever,1,false
Rachel Baiman + Pony Bradshaw,1,false
Rachel Baiman with Anthony da Costa,1,false
Radio Pachuco,1,false
Radio Roadhouse,1,false
Rainy Day,1,false
Rainy Eyes,1,false
Ralph Dollimore And His Orchestra,1,false
Ralph McTell,1,false
Ramblin' Jack Elliott,1,false
Randy and The Rainbows,1,false
Randy Palmer,1,false
Randy Travis,1,false
Raul Midón & Terence Blanchard,1,false
Ray Campi,1,false
Ray Charles & The Count Basie Orchestra,1,false
Ray Collins’ HOT-CLUB,1,false
Ray Martin & His Orchestra,1,false
Razorblades,1,false
Reba McEntire,1,false
Rebekka Lundstrøm,1,false
Reckless Ones,1,false
Record Club,1,false
Red Clay River,1,false
Red Planets,1,false
REMEZ & Sestra Blyznyuchka,1,false
Remigio Ducros,1,false
Renato Carosone,1,false
REQ'D,1,false
Respect Your Mom,1,false
Restless,1,false
Retro21 Band,1,false
Reverb Again,1,false
Reverend Beat-Man,1,false
Reverend Organdrum,1,false
Reverend Red,1,false
Rezso Seress,1,false
Rhett Akins,1,false
Rhonda Vincent and the Rage,1,false
Rhythms Del Mundo feat. KT Tunstall,1,false
Richard Arnold,1,false
Richard Barone,1,false
Richie Allen & The Pacific Surfers,1,false
Rick Whittell,1,false
Ricky King,1,false
Righteous Brothers,1,false
Riot Rockers,1,false
Riz Ortolani,1,false
Riz Ortolani e Nino Oliviero,1,false
Robert And The Roboters,1,false
Robert Gordon with Emanuela Hutter,1,false
Robert Gordon with Joe Louis Walker,1,false
"Robert Gordon, Jordan Rudess, Steve Morse, Nik Turner",1,false
Robert Parker,1,false
Roberta Flack,1,false
Robin Dransfield,1,false
Rockin' Louie,1,false
Rockland Ladies,1,false
Rodney Crowell,1,false
Roger & The Wraybands,1,false
Roland Shaw & His Orchestra,1,false
Rollin' Dice,1,false
Rolling Stones,1,false
Rollo Brothers,1,false
Romolo Grano & Gianni Oddi,1,false
Ron Sunshine & Full Swing,1,false
Ronnie Dyson,1,false
Rosabella Gregory,1,false
Rose City Band,1,false
Roseann Sureda,1,false
ROSS BAGDASARIAN,1,false
Rowland S. Howard,1,false
Royal Guardsman,1,false
Royalty,1,false
Ruby Ann & The Boppin' Boozers,1,false
Ruen Brothers,1,false
Ruki'v Bryuki,1,false
Rumble King,1,false
Russ Shipton,1,false
Rustix,1,false
Ry Cooder,1,false
Ryan Chrys & the Rough Cuts,1,false
Ryan Ricks,1,false
Sade,1,false
Saker,1,false
Sam Mundy,1,false
Same Old Story Blues Band,1,false
Sammy Davis Jr.,1,false
Sandie Shaw,1,false
Sandra Vanreys,1,false
Sandro Brugnolini,1,false
Sangue de Androide,1,false
Santiago Bernhardt,1,false
Santo & Johnny,1,false
Santo & Johnny Farina,1,false
Sara Bareilles,1,false
Sara Bradaschia and Emanuele Grafitti,1,false
Sara Gazarek,1,false
Sarabeth Tucek,1,false
Sarah Darling,1,false
Sarah Eddy,1,false
Sarah McLachlan,1,false
Sarah Noell,1,false
Sarah Rose,1,false
Sarah Shook & the Disarmers,1,false
Sarina Haggarty,1,false
Satvrne,1,false
Sax Gordon,1,false
Scared Stiff,1,false
Scott Bradlee's Postmodern Jukebox,1,false
Scott Bradlee's Postmodern Jukebox & Dave Koz,1,false
Screamin Meemies,1,false
Screamin' Sirens!,1,false
Screamin` Meemies,1,false
Seal,1,false
Secret Agent,1,false
Seeds,1,false
Segensklang,1,false
Senketsu No Night Club,1,false
Serge Fontane,1,false
Sergio Mendes and Brasil 66,1,false
Sestetto Dino Piana & Oscar Valdambrini,1,false
Sex Pistols,1,false
Shakey Horton (Big Walter Horton),1,false
Shaky Hollows,1,false
Shane Fenton & The Fentones,1,false
Shane Vain & The Village Vandals,1,false
Shangrilas,1,false
Shani Weiss,1,false
Shannon Wardrop,1,false
Shefita and Sabbaba,1,false
Sheila K Cameron (SKC),1,false
Shelby Merry,1,false
Shocking blue,1,false
Shoobies,1,false
Shoot the Pier,1,false
Shovels & Rope & Shakey Graves,1,false
Shovels & Rope with Preservation Hall Jazz Band,1,false
Shovels and Rope feat. John Fullbright,1,false
Sick City Daggers,1,false
Sidewalk Skipper Band,1,false
Sidney Bechet,1,false
Silkworm,1,false
Silver Jews,1,false
Simon Crashly & The Roadmasters,1,false
Sing Song,1,false
Sing Swing,1,false
Sinister Twist,1,false
Siouxsie And The Banshees,1,false
Sir Julian & His Orchestra,1,false
Six Fingered People,1,false
Sky Rockets,1,false
Slade,1,false
Sleeper Bill,1,false
Slim Gaillard,1,false
Slow Motion Cowboys,1,false
Slowey & The Boats ft. Shannon McGill,1,false
Smog,1,false
Solo Rhodes,1,false
Sonic Youth,1,false
Sonichris,1,false
Sonics,1,false
Sonny Rollins Quintet,1,false
Sophie B. Hawkins,1,false
Soul Asylum,1,false
Southern Culture On The Skids,1,false
Southern Tropical Harmony Steel Band,1,false
Space PsychoTropic Plank-Tone,1,false
Spanky & Our Gang,1,false
Spanky and Our Gang,1,false
Spellbound,1,false
Spiv Brativ,1,false
Splitsville,1,false
SpyTones,1,false
St. Vincent & Thomas Bartlett,1,false
St.Vincent,1,false
Stan Getz & Gerry Mulligan,1,false
Starlite & Campbell,1,false
Starlite Campbell Band,1,false
Steely Dan,1,false
Stefano Torossi,1,false
Stellar Blue,1,false
Stellar Corpses,1,false
Stephen 'Tin Tin' Duffy,1,false
Stephen Lloyd,1,false
Steve Alaimo,1,false
Steve Allen & George Cates & His Orchestra,1,false
Steve Harley,1,false
Steve Harley and Cockney Rebel,1,false
Steve Mancha,1,false
Steve Peisch ft. Suzanne Buell,1,false
Steve ´N´ Seagulls,1,false
Steve ‘n’ Seagulls,1,false
Stevie D & the D-Tones,1,false
Stevie Wonder,1,false
Sting Kong,1,false
Strange Waters,1,false
Strawberry Switchblade,1,false
Strawman,1,false
Studeo,1,false
Sue Foley,1,false
Sugarpie and The Candymen,1,false
Suicide,1,false
Summer Set,1,false
Sun Bus,1,false
Surf Muscle,1,false
Surf Terraneos,1,false
Surfadelica,1,false
Surfuzzes,1,false
Susan Tedeschi,1,false
Suzi Quatro,1,false
Swamp Coolers,1,false
Sweet Emma and the Mood Swingers,1,false
Sydne Rome,1,false
Sylvia,1,false
Sylvia Sands,1,false
Symeon Cosburn,1,false
Szafran Swingin' Orchestra,1,false
SЮR BAND,1,false
SЮR Band,1,false
T Rex,1,false
Tadd Dameron & John Coltrane,1,false
Take Five Quintet,1,false
Tammy Marler,1,false
Tanita Tikaram,1,false
Tanque Rudy Sheri Corleone,1,false
Tanya Tucker,1,false
Tea Ship,1,false
Teenage Fanclub & Donna Matthews,1,false
Tenille Townes,1,false
Tennessee Brando,1,false
Tennessee Drifters,1,false
Tennessee Ernie,1,false
The 415s,1,false
The 5.6.7.8's,1,false
The Album Show,1,false
The Allman Brothers Band,1,false
The Angry Red Planet,1,false
The Aquaholics,1,false
The Astronaut Arcade,1,false
The Atomic Fireballs,1,false
The Baboons,1,false
The Backwood Boys,1,false
The Balboas,1,false
The Bangles,1,false
The Barntwisters,1,false
The Baronics,1,false
The Be Good Tanyas,1,false
The Beach Bunnies,1,false
The Beat From Palookaville,1,false
The Beverly Bombshells,1,false
The Big Red Rocket,1,false
The Big Swell Drifters,1,false
The Big Three feat Mama Cass,1,false
The Billy Rats,1,false
The Billy Rubin Trio,1,false
The Black Crowes,1,false
The Black Heart Procession,1,false
The Blasters,1,false
The Blind Roosters,1,false
The Bloat Floaters,1,false
The Blue Stingrays,1,false
The Bomboras,1,false
The Brehms,1,false
The Brothers band,1,false
The Bucannan,1,false
The Bugaloos,1,false
The Burning Hell & Jenny Mitchell,1,false
The Cactus Blossoms,1,false
The California Honeydrops,1,false
The Calm & Commotion,1,false
The Cars,1,false
The Cats & the Fiddle,1,false
The Centurions,1,false
The Challengers,1,false
The Cheekybenders,1,false
The Chi-Lites,1,false
The Chordettes,1,false
The Classics,1,false
The Clebanoff Strings & Percussion,1,false
The Climbers,1,false
The Clique,1,false
The Computers,1,false
The Concussions,1,false
The Connels,1,false
The Contours,1,false
The Cooltrane Quartet,1,false
The Cougars,1,false
"The Country Dudes (vocal, Clay Allen)",1,false
The Crests,1,false
The Cripple And The Tramp,1,false
The Crossfires,1,false
The Cruncher,1,false
The Currie Brothers,1,false
The Daintees,1,false
The Dale Cooper Quartet,1,false
The Dalles,1,false
The Darkness,1,false
The Dave Brubeck Quartet,1,false
The Dead Show Dealers,1,false
The Deaf Surfers,1,false
The deFenders,1,false
The DeLorean Sisters,1,false
The Delta Bombers,1,false
The Deltas,1,false
The Deoras,1,false
The Despots,1,false
The Devil's Daughters w/ Danny B. Harvey,1,false
The Devotions,1,false
The Dip,1,false
The Dirty Licks,1,false
The Dirty Shwa,1,false
The Distance,1,false
The Dixie Chicks,1,false
The Doobie Brothers,1,false
The Dramatics,1,false
The Dreadtones,1,false
The Dufflecoats,1,false
The Eddie Higgins Trio,1,false
The Electric Prunes,1,false
The Epileptic Hillbilly's,1,false
The Evanstones,1,false
The Exotic Guitars,1,false
The Expendables,1,false
The Family Monroe,1,false
The Fathoms,1,false
The Finks,1,false
The Fivetones & The Blue Stars,1,false
The Flamingos,1,false
The Flashbulb,1,false
The Flowerpot Men,1,false
The Forest Rangers & White Buffalo & Billy Valentine & Franky Perez,1,false
THE FOUR SOUNDS,1,false
The Frank David Selection,1,false
The Free 'N' Easy,1,false
The Galaxy Trio,1,false
The Gallows Dance,1,false
The Genies,1,false
The Ghastly Ones,1,false
The Ghiblis,1,false
The Good Stuff,1,false
The Grand Piano Company,1,false
The Graveyard Train,1,false
The Green Windows,1,false
The Grizzly Addams,1,false
The Guess Who,1,false
The Gutter Boys,1,false
The Harptones,1,false
The Heavy Horses,1,false
The Heritage,1,false
The Hicadoolas,1,false
The Hidden Reefs,1,false
The Highliners,1,false
The Highwaymen,1,false
The Hillbilly Moon Explosion & Mark 'Sparky' Philips,1,false
The Hillbilly Moon Explosion feat. Mark Phillips,1,false
The Holden Quartet,1,false
The Holy Gasp,1,false
The Honkytonk Wranglers,1,false
The Hot Rod Gang,1,false
The Hot Shoes,1,false
The House of the Hidden Light,1,false
The Huaraches,1,false
The Hula Girls,1,false
The Hyperjax,1,false
The Hypochondriacs,1,false
The Ian Campbell Folk Group,1,false
The IllumiGnarly,1,false
The Incredible Mr Smith,1,false
The Innocence Mission,1,false
The Innocents,1,false
The Interrupters,1,false
The Irridescents,1,false
The Jam,1,false
The Jarnos,1,false
The Jim Carroll Band,1,false
The Johnstons,1,false
The Jolly Boys,1,false
The Kingsmen,1,false
The Knack,1,false
The Knights,1,false
The Kodoks,1,false
The Krewmen,1,false
The Last Town Chorus,1,false
The Lazy Foragers,1,false
The Leopards,1,false
THE LINCOLN TRIO,1,false
The Lions,1,false
The Lollipop Tree,1,false
The London Symphony Orchestra,1,false
The Lovecraft Sextet,1,false
The Lovin' Spoonful,1,false
The Low-Fi Drifters,1,false
THE MAORI HI FIVE,1,false
The Marty Cooper Clan,1,false
The Me Gustas,1,false
The Mean Cat Daddies,1,false
The Meantime,1,false
The Medallions,1,false
The Melismatics,1,false
The Mellows,1,false
The Milk Lizards,1,false
The Miracles,1,false
The Mockers,1,false
The Mod Mods,1,false
The Moments,1,false
The Moody Blues,1,false
The Moonstompers,1,false
The Mystic Monks,1,false
The Mystic Moods Orchestra,1,false
The National,1,false
The Nebulas,1,false
The New Establishment,1,false
The New Seekers,1,false
The Orchestra of Mirrored Reflections,1,false
The Ouija Chords,1,false
The Overloaders,1,false
The P.O.X. aka The Psychobilly Orchestra X,1,false
The Peppermint Rainbow,1,false
The Phantom Rockers,1,false
The Pickin' Boppers,1,false
The Playboys,1,false
The Playtones,1,false
The Pogues and Joe Strummer,1,false
The Pogues Feat Kirsty Mccoll,1,false
The Proclaimers,1,false
The Protons,1,false
The Psychobilly Kadillaks,1,false
The Psychonauts,1,false
The Pyramids,1,false
The Raters,1,false
The Ray Charles Singers,1,false
The Raynbow,1,false
The Rayons,1,false
The Razorblades,1,false
The Real Gone,1,false
The Replacements,1,false
The Revels With Barbara Adkins,1,false
The Reverbivores,1,false
The Rhythm Boys,1,false
The Rhythm Rockers,1,false
The Riot Rockers,1,false
The Rip Chords,1,false
The Rock-It Dogs,1,false
The Rocker Covers,1,false
The Rockin Henrys,1,false
The Rockin' Highliners,1,false
The Rockin' Rebels,1,false
The Rockit 88 Band & Meghan Parnell,1,false
The Rollo Brothers,1,false
The Rookies,1,false
The Route 66 Killers,1,false
The Rumblers,1,false
The Saints,1,false
The Sandals,1,false
The Sandpipers,1,false
The Scarlets,1,false
The Schwings Band,1,false
The Schwings Band feat. Migloko,1,false
The Searchers,1,false
The Shivas,1,false
The Shocking Blue,1,false
The Shockwave!,1,false
The Siddeleys,1,false
The Silicon,1,false
The Silver Bullets,1,false
The Silver Shine,1,false
The Small Faces,1,false
The Soapbox Saints,1,false
The Solid Studs,1,false
The Sonny Bradshaw Seven,1,false
The Space Rangers,1,false
The Speakeasies Swing Band,1,false
The Speakeasy Three,1,false
The Specials,1,false
The Spiratones,1,false
The Stamps,1,false
The Staple Singers,1,false
The Stylistics,1,false
The Sun Skippers,1,false
The Surf Hermits,1,false
The Surf Trio,1,false
The Surfmen,1,false
The Swallows,1,false
The Swamp Dogs,1,false
The Swampys,1,false
The Switchblade 3,1,false
The Tadmen Twins,1,false
The Tailgators,1,false
The Tarantinos Nyc,1,false
The Temptations,1,false
The Terminators,1,false
The Tikiyaki Orchestra & Maria Arranz of L'Exotighost,1,false
The Timetones,1,false
The Titans,1,false
The Tourmaliners,1,false
The Trashmen,1,false
The Treble Spankers,1,false
The Tri-Gantics,1,false
The Trillionairs,1,false
The Turnpike Cruisers,1,false
The Two Mile Pike,1,false
The Undertones,1,false
The Unnaturals,1,false
The Unseen Guest,1,false
The Veils,1,false
The Velocity Raptors,1,false
The Venus in Furs,1,false
The Volcanics,1,false
The Waifs,1,false
The Walkabouts,1,false
The Wanktones,1,false
The Wave Chargers,1,false
The Weisstronauts,1,false
The White Buffalo & The Forest Rangers,1,false
The Wolfgangs,1,false
The Woodhavens,1,false
The Young Rascals,1,false
Thee Apple Thieves,1,false
Thee Braindrops,1,false
Thelma Houston,1,false
Them,1,false
Therapy,1,false
Theresa Andersson,1,false
Theuns Jordaan,1,false
Thomas Ashby,1,false
Thomas Schoeffler Jr,1,false
Thomas Schoeffler Jr.,1,false
Three Alley Cats,1,false
Thurston Lava Tube,1,false
Thurston Moore & Bobby Gillespie,1,false
Tiger Shark Nilsson,1,false
Tiki Moondog,1,false
Tim Buckley,1,false
Timur Popovkin,1,false
Tin Tin,1,false
Tina Turner,1,false
Tinsley Ellis,1,false
Todd Bradley,1,false
Todd Hearon,1,false
Tom Russell,1,false
Tom Waits & Crystal Gayle,1,false
Tommy Dorsey,1,false
TomorrowMen,1,false
Tompsons Band,1,false
Torment,1,false
Town Mountain,1,false
Tre Burt,1,false
Tres Chic,1,false
Trevor Lake,1,false
Tricky Tales,1,false
Trigg & Gusset,1,false
Trini Lopez,1,false
Trouble,1,false
Troy Turner,1,false
Tsunamish,1,false
Tufano Giammarese,1,false
Turnpike Troubadours,1,false
Twang Inspectors,1,false
Ty Taylor,1,false
Tyger Lamb,1,false
Tyla J. Pallas,1,false
Tyrannosaurus Rex,1,false
U2,1,false
UB40 & Chrissie Hynde,1,false
Ukulena feat. Henry Wagons,1,false
Uncle Tupelo,1,false
Underwater Bosses,1,false
Up-Stairs,1,false
Urban Zotel,1,false
VadioRadio,1,false
Vainoras and the altar of the drill,1,false
Valentina Favara,1,false
Van Der Graaf Generator,1,false
Vangelis,1,false
VaraTones,1,false
Vashti Bunyan & Max Richter,1,false
Vespa,1,false
Vic Damone,1,false
Vic Dana,1,false
Vicky Leandros,1,false
Vince Guaraldi & Bola Sete,1,false
Vitamin String Quartet,1,false
Vittorio Impiglia,1,false
Voodoo Dolls,1,false
VOU VOU,1,false
Waldo Unit,1,false
Wally Richardson,1,false
Wanda Jackson,1,false
Watchhouse,1,false
Wayne Hancock,1,false
We the People,1,false
Weasletones,1,false
Wendell Watts,1,false
Wendy LeBeau & Her Beaus,1,false
Wes Pudsey and The Sonic Aces,1,false
Whistle Bait,1,false
Wilbur De Paris,1,false
Wilco,1,false
Wild Rooster,1,false
Will Padgett,1,false
Willie Nelson Feat. Lucinda Williams,1,false
Wilson Pickett,1,false
With or Without You,1,false
Wood Surfers,1,false
Wovenhand & Ultima Vez,1,false
WyattChristmas Five,1,false
Yo la Tengo,1,false
You Am I,1,false
Yuu Takami,1,false
Yvonne Elliman,1,false
Z. Richard Rowling,1,false
Zebra Duo,1,false
Zombies,1,false
ВІА Смерічка,1,false
Директор Азовского моря,1,false
Директор Азовського моря,1,false
Захар Май,1,false
Марiя Бурмака,1,false
Мертвий пiвень,1,false
Николая Сивч,1,false
Пікардійська Терція,1,false
Піккардійська Терція,1,false
Срібний Креш,1,false
ХоЖаЙ,1,false
